house,year,name_jp,district,districttype,party_jp,party_id,party_en,result,experience,experience_lab,female,gender_lab,age,age_group,borninku,home_lab,educ_type,educ_lab,dynastic,dynastic_lab,busi_emp,busi_exec,celeb,bcrat,localbcrat,pref_assy,pref_gov,sec,magnitude,city_assy,anylocal_assy,mayor,totcruns,totcwins,kucode,region,prcode,inc,camp,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,byear,bplace,bplace_id,background_jp,background_eng,busi,priorwins,incumbent2,incdummy2,hc,bcrat_id,news,union,agri,celeb_id,qual,educ,law,med,relig,police,pubcorp,mili,juku,kobo,dynasty,family,pre_local,pre_cand,pre_mp,seshu,junior,cablegacy,pre_fam,cabappt,cabexp,junappt,junexp,pm,pid,party_en_orig,borninken
HR,2014,加藤鮎子,Yamagata 3,SMD,自民党,1,LDP,1,0,No experience,1,Female,35,Under_40,1,Born inside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,1,1,0,0,0,1,1,603,Tohoku,20000,0,1,79872,186350,305295,0.428612825,1,5,1265372,3841899,7558365,0.329361079,14,5,1,28,0,378462,179576,198886,47837,110383,137403,0.3630563,1979,山形県鶴岡市,603,［元］衆院議員秘書▽党３区支部長［歴］会社員▽米コロンビア大院,"MP secretary, company employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,加藤2,0,1,1,1,1,1,"加藤紘一 (father), 加藤精三 (grandfather)",0,0,0,0,0,19540,LDP,1
HR,2014,阿部寿一,Yamagata 3,SMD,無所属（自民）,1.5,Independent,0,2,"Currently in office, 1 term",0,Male,55,50-59,1,Born inside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,1,2,1,603,Tohoku,0,1,1,78384,186350,305295,0.420627851,2,5,,,,,,,,,,378462,179576,198886,47837,110383,137403,0.3630563,1959,酒田市,603,［元］酒田市長［歴］建設省職員▽鳥取市企画部長▽東大,"bureaucrat, mayor",0,1,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10025,LDPI,1
HR,2014,長谷川剛,Yamagata 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,36,Under_40,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,3,0,603,Tohoku,0,0,5,10794,186350,305295,0.057923263,4,5,,,,,,,,,,378462,179576,198886,47837,110383,137403,0.3630563,1978,鶴岡市,603,党地区副委員長・県委員［歴］下水道施設維持管理会社員▽羽黒高,company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16988,JCP,1
HR,2014,佐藤誠2,Yamagata 3,SMD,無所属,10,Independent,0,0,No experience,0,Male,66,60-69,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,603,Tohoku,0,0,9,1319,186350,305295,0.007078079,5,5,,,,,,,,,,378462,179576,198886,47837,110383,137403,0.3630563,1948,酒田市,603,政治評論家▽個人タクシー事業者［歴］不動産開発会社員▽日大,"taxi driver, company employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19789,Independent,1
HR,2014,吉田大成,Yamagata 3,SMD,民主党,16,DPJ,0,0,No experience,0,Male,45,40-49,0,Born outside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,1,0,603,Tohoku,20000,0,4,15981,186350,305295,0.085757982,3,5,863539,3841899,7558365,0.224768793,14,4,1,19,999,378462,179576,198886,47837,110383,137403,0.3630563,1969,神奈川県川崎市麻生区,14,［元］神奈川県議［歴］衆院議員秘書▽党神奈川県幹事長▽東洋大,"MP secretary, prefectural assembly (different prefecture), UH kobo in 2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19554,DPJ,0
HR,2014,高村正彦,Yamaguchi 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,72,Over_70,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,0,0,0,1,0,0,0,12,12,3501,Chugoku,90000,1,1,120084,176349,356223,0.680945171,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,440280,210812,229468,60036,107676,254350,0.5777005,1942,山口県周南市,3501,党副総裁▽弁護士［歴］経企庁長官▽外相▽法相▽防衛相▽中大,lawyer,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,高村,0,1,1,1,1,0,高村坂彦 (father),0,1,0,1,0,12519,LDP,1
HR,2014,藤井直子,Yamaguchi 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,62,60-69,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3501,Chugoku,0,0,5,16890,176349,356223,0.09577599,3,3,,,,,,,,,,440280,210812,229468,60036,107676,254350,0.5777005,1952,山口県周南市,3501,党県委員［歴］会社員▽学童保育所職員▽徳山市議▽周南市議▽立命館大,"municipal assembly, company employee, childcare worker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19733,JCP,1
HR,2014,高邑勉,Yamaguchi 1,SMD,維新の党,35,JIP,0,1,"Formerly in office, 1 term",0,Male,40,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,0,0,1,1,0,0,0,2,1,3501,Chugoku,90000,0,1,39375,176349,356223,0.223278839,2,3,394306,3102524,6116465,0.127092006,11,1,1,3,2,440280,210812,229468,60036,107676,254350,0.5777005,1974,山口県山口市,3501,会社役員［歴］日本生命社員▽参院議員秘書▽慶大院研究員▽慶應義塾大学法学部政治学科、北京大院,"MP sec, business executive",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12587,JRP,1
HR,2014,岸信夫,Yamaguchi 2,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,55,50-59,1,Born inside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,0,1,0,0,0,2,2,3502,Chugoku,90000,1,1,96799,165728,295470,0.584083559,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,360686,170077,190609,46047,108072,131690,0.3651098,1959,山口県田布施町,3502,［元］副外相［歴］住友商事社員▽参院議員▽防衛政務官▽慶大,"UH, business employee",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,岸,0,1,1,0,1,1,"安倍晋三 (brother), 安倍晋太郎 (father), 安倍寛 (grandfather), 岸信介 (grandfather), 佐藤榮作 (great uncle)",0,0,0,1,0,11220,LDP,1
HR,2014,赤松義生,Yamaguchi 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,60,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,1,1,0,2,0,3502,Chugoku,0,0,5,11115,165728,295470,0.067067725,3,3,,,,,,,,,,360686,170077,190609,46047,108072,131690,0.3651098,1954,山口県田布施町,3502,党県委員▽市民団体代表［歴］会社員▽平生町議▽柳井工高,"municipal assembly, community group, business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15579,JCP,1
HR,2014,平岡秀夫,Yamaguchi 2,SMD,民主党,16,DPJ,0,5,"Formerly in office, 3+ terms",0,Male,60,60-69,1,Born inside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,7,5,3502,Chugoku,90000,0,4,57814,165728,295470,0.348848716,2,3,529819,3102524,6116465,0.170770315,11,2,1,10,6,360686,170077,190609,46047,108072,131690,0.3651098,1954,山口県岩国市,3502,［元］法相▽弁護士▽党県代表［歴］大蔵省職員▽副内閣相▽副総務相▽東大,"lawyer, bureaucrat",0,5,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,1,0,18488,DPJ,1
HR,2014,河村建夫,Yamaguchi 3,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,72,Over_70,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,9,9,3503,Chugoku,90000,1,1,93248,136395,268385,0.683661425,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,331076,155732,175344,40158,95498,129030,0.3897292,1942,山口県萩市三見村,3503,［元］官房長官▽党地方創生実行統合本部長［歴］県議▽文科相▽慶大,"local politician, MP secretary, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,1,0,10977,LDP,1
HR,2014,藤井岳志,Yamaguchi 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,28,Under_40,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3503,Chugoku,0,0,5,13818,136395,268385,0.101308699,3,3,,,,,,,,,,331076,155732,175344,40158,95498,129030,0.3897292,1986,京都府,26,党准県委員・北南地区常任委員▽民青同盟員▽福岡大,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19732,JCP,0
HR,2014,三浦昇,Yamaguchi 3,SMD,民主党,16,DPJ,0,1,"Formerly in office, 1 term",0,Male,44,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,1,0,0,1,0,1,0,4,1,3503,Chugoku,90000,0,4,29329,136395,268385,0.215029876,2,3,529819,3102524,6116465,0.170770315,11,2,1,10,9,331076,155732,175344,40158,95498,129030,0.3897292,1970,山口県宇部市,3503,ＩＴ関連会社社長▽党県副代表［歴］衆院議員事務所スタッフ▽県議▽桜美林大学経済学部商学科、慶大院,"prefectural assembly, business president",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13183,DPJ,1
HR,2014,安倍晋三,Yamaguchi 4,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,60,60-69,0,Born outside district,2,Private university,3,Cabinet minister,1,0,0,0,0,0,0,1,1,0,0,0,8,8,3504,Chugoku,0,1,1,100829,132205,258934,0.762671608,1,3,,,,,,,,,,319296,147555,171741,37808,93448,184034,0.5763743,1954,東京都,13,首相▽党総裁［歴］神戸製鋼所社員▽党幹事長▽官房長官▽成蹊大,"MP secretary, bureaucratic secretary, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,岸,0,1,1,1,1,1,"安倍晋太郎 (father), 安倍寛 (grandfather), 岸信介 (grandfather), 佐藤栄作 (great uncle)",1,1,0,1,1,10146,LDP,0
HR,2014,吉田貞好,Yamaguchi 4,SMD,共産党,5,JCP,0,0,No experience,0,Male,61,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3504,Chugoku,0,0,5,17358,132205,258934,0.131296093,2,3,,,,,,,,,,319296,147555,171741,37808,93448,184034,0.5763743,1953,山口県下関市,3504,党県書記長［歴］赤旗下関分局員▽岩国革新懇世話人▽下関市大,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11464,JCP,1
HR,2014,渡辺利絵,Yamaguchi 4,SMD,無所属（生活）,36.5,Independent,0,0,No experience,1,Female,51,50-59,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3504,Chugoku,0,0,4,14018,132205,258934,0.106032298,3,3,,,,,,,,,,319296,147555,171741,37808,93448,184034,0.5763743,1963,山口県下関市,3504,整形外科医▽難病患者団体代表世話人▽難病患者支援団体会長▽島根医大,doctor,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19724,SeikatsuInd.,1
HR,2014,宮川典子,Yamanashi 1,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",1,Female,35,Under_40,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1901,Minami Kanto,50000,1,1,101026,232262,424678,0.434965685,2,3,2321609,6836369,13152606,0.339596795,22,8,2,40,2,531991,261601,270390,71541,128712,226590,0.4259283,1979,山梨県山梨市,1901,［元］私立中高教諭▽党女性局長代理［歴］松下政経塾生▽慶大,"Matsushita, education",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11621,LDP,1
HR,2014,遠藤昭子,Yamanashi 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,63,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1901,Minami Kanto,50000,0,5,29125,232262,424678,0.125397181,3,3,813634,6836369,13152606,0.119015518,22,3,4,5,4,531991,261601,270390,71541,128712,226590,0.4259283,1951,山梨県甲府市,1901,党県委員・巨摩地区副委員長▽病院臨床検査技師▽名大付属衛生検査技師学校,hospital clinical examiner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10598,JCP,1
HR,2014,中島克仁,Yamanashi 1,SMD,民主党,16,DPJ,1,2,"Currently in office, 1 term",0,Male,47,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1901,Minami Kanto,50000,2,4,102111,232262,424678,0.439637134,1,3,1203572,6836369,13152606,0.176054277,22,4,1,20,0,531991,261601,270390,71541,128712,226590,0.4259283,1967,甲府市,1901,医師▽社会福祉法人理事長［歴］みんなの党政調副会長▽帝京大,doctor,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16834,DPJ,1
HR,2014,堀内詔子,Yamanashi 2,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",1,Female,49,40-49,1,Born inside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1902,Minami Kanto,50000,2,1,68109,167804,268532,0.405884246,2,3,2321609,6836369,13152606,0.339596795,22,8,2,40,6,331084,160925,170159,43796,82869,54629,0.1650004,1965,笛吹市,1902,フジヤマミュージアム館長▽党女性局次長▽学習院大院,art gallery president,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,堀内,0,1,1,1,1,1,"堀内光雄 (father-in-law), 堀内一雄 (grandfather-in-law), 堀内良平 (great grandfather-in-law, prewar), 辻政信 (grandfather-in-law, HR, HC)",0,0,0,0,0,18790,LDP,1
HR,2014,長崎幸太郎,Yamanashi 2,SMD,無所属（自民）,1.5,Independent,1,4,"Currently in office, 2 terms",0,Male,46,40-49,0,Born outside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,4,3,1902,Minami Kanto,0,1,1,85117,167804,268532,0.50724059,1,3,,,,,,,,,,331084,160925,170159,43796,82869,54629,0.1650004,1968,東京都,13,［元］財務省主計局主査［歴］ロサンゼルス領事▽自民党組織局次長▽東大,bureaucrat,0,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16964,LDPI,0
HR,2014,秋山晃一,Yamanashi 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,61,60-69,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,1,1,0,3,0,1902,Minami Kanto,0,0,5,14578,167804,268532,0.086875164,3,3,,,,,,,,,,331084,160925,170159,43796,82869,54629,0.1650004,1953,山梨県富士吉田市,1902,党県委員［歴］養護学校教諭▽社会福祉法人職員▽富士吉田市議▽静岡大,"local politician, education",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13857,JCP,1
HR,2014,古田圭一,Chugoku bloc,PR,自民党,1,LDP,3,0,No experience,0,Male,57,50-59,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,,0,0,0,1,1,0,Chugoku,90000,0,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,22,26,5,,,,,,,,1957,山口県,35,学校法人理事長▽山口県私立中高校協会長［歴］会社員▽九大院,"education, company employee",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19575,LDP,1
HR,2014,古賀直子,Chugoku bloc,PR,自民党,1,LDP,0,0,No experience,1,Female,45,40-49,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,Chugoku,90000,0,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,25,26,8,,,,,,,,1969,岡山県,33,助産師［歴］岡山大付属病院助産師▽専門学校教員▽岡山大医療技術短大,"midwife, education",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19572,LDP,1
HR,2014,新谷正義,Chugoku bloc,PR,自民党,1,LDP,3,2,"Currently in office, 1 term",0,Male,39,Under_40,1,Born inside district,3,University of Tokyo,0,None,0,0,0,0,0,0,0,0,,0,0,0,2,2,0,Chugoku,90000,3,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,20,26,3,,,,,,,,1975,広島県,34,医師▽医療法人理事長▽党青年局次長［歴］日赤医療センター勤務医▽東大,doctor,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14708,LDP,1
HR,2014,木村光寿,Chugoku bloc,PR,自民党,1,LDP,0,0,No experience,0,Male,41,40-49,1,Born inside district,0,High school,0,None,0,1,0,0,0,0,0,0,,0,0,0,2,0,0,Chugoku,90000,0,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,23,26,6,,,,,,,,1973,広島市,3401,旅行会社社長▽党広島県青年局常任委員［歴］会社員▽広島ビジネス専門学校,business (president),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18948,LDP,1
HR,2014,池田道孝,Chugoku bloc,PR,自民党,1,LDP,3,2,"Currently in office, 1 term",0,Male,67,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,1,1,0,0,,0,1,0,2,2,0,Chugoku,90000,3,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,21,26,4,,,,,,,,1947,岡山県,33,［元］岡山県議［歴］倉敷市企画課長▽党県議員総会長▽下関市大,"prefectural assembly, local civil servant, agriculture",0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16528,LDP,1
HR,2014,秋田博紀,Chugoku bloc,PR,自民党,1,LDP,0,0,No experience,0,Male,52,50-59,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,,0,0,0,2,0,0,Chugoku,90000,0,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,24,26,7,,,,,,,,1962,鳥取県,31,党島根県事務局次長［歴］会社員▽専大,company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13873,LDP,1
HR,2014,笹尾憲司,Chugoku bloc,PR,自民党,1,LDP,0,0,No experience,0,Male,65,60-69,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,Chugoku,90000,0,1,,,,,,,1183903,3102524,6116465,0.381593503,11,5,26,26,9,,,,,,,,1949,埼玉県さいたま市,1101,党職員［歴］党事務局次長▽中大,party employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19607,LDP,0
HR,2014,斉藤鉄夫,Chugoku bloc,PR,公明党,3,Komeito,3,6,"Currently in office, 3+ terms",0,Male,62,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,,0,0,0,8,8,0,Chugoku,90000,3,3,,,,,,,516892,3102524,6116465,0.166603707,11,2,1,3,1,,,,,,,,1952,島根県邑智郡羽須美村大字阿須那（現･邑南町）,32,［元］環境相▽党幹事長代行［歴］科技総括政務次官▽党政調会長▽東工大院,business employee,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,1,0,12996,Komeito,1
HR,2014,日下正喜,Chugoku bloc,PR,公明党,3,Komeito,0,0,No experience,0,Male,49,40-49,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,Chugoku,90000,0,3,,,,,,,516892,3102524,6116465,0.166603707,11,2,3,3,3,,,,,,,,1965,広島県広島市,3401,党岡山県事務長・副幹事長［歴］党広島県事務次長▽広島大,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19739,Komeito,1
HR,2014,桝屋敬悟,Chugoku bloc,PR,公明党,3,Komeito,3,6,"Currently in office, 3+ terms",0,Male,63,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,1,0,0,0,,0,0,0,8,7,0,Chugoku,90000,3,3,,,,,,,516892,3102524,6116465,0.166603707,11,2,2,3,2,,,,,,,,1951,山口県阿武郡阿東町（現：山口市,35,［元］副厚労相▽党政調会長代理［歴］山口県課長補佐▽文科委員長▽創価大,local civil servant,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,18851,Komeito,1
HR,2014,大平喜信,Chugoku bloc,PR,共産党,5,JCP,3,0,No experience,0,Male,36,Under_40,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,,0,0,0,2,1,0,Chugoku,90000,0,5,,,,,,,285224,3102524,6116465,0.091932891,11,1,1,2,1,,,,,,,,1978,広島市,3401,党広島県常任委員・青年学生部長［歴］民青同盟中央常任委員▽広島大,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16313,JCP,1
HR,2014,矢引亮介,Chugoku bloc,PR,共産党,5,JCP,0,0,No experience,0,Male,44,40-49,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,Chugoku,90000,0,5,,,,,,,285224,3102524,6116465,0.091932891,11,1,2,2,2,,,,,,,,1970,京都府,26,党岡山県常任委員［歴］大山崎町議▽党倉敷地区委員長▽同志社大,municipal assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19775,JCP,0
HR,2014,炭村信義,Chugoku bloc,PR,民主党,16,DPJ,0,0,No experience,0,Male,67,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,,1,1,0,1,0,0,Chugoku,90000,0,4,,,,,,,529819,3102524,6116465,0.170770315,11,2,10,10,10,,,,,,,,1947,山口県周南市,3501,党山口県副幹事長［歴］会社員▽周南市議▽南陽工高,"municipal assembly, company employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19700,DPJ,1
HR,2014,佐伯知子,Chugoku bloc,PR,幸福実現党,38,Other,0,0,No experience,1,Female,35,Under_40,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,Chugoku,90000,0,9,,,,,,,18015,3102524,6116465,0.005806563,11,0,3,3,3,,,,,,,,1979,山口県山口市,3501,党広島県副代表▽幸福の科学職員［歴］会社員▽山口大,company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19605,Happiness Realization,1
HR,2014,国領豊太,Chugoku bloc,PR,幸福実現党,38,Other,0,0,No experience,0,Male,33,Under_40,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,Chugoku,90000,0,9,,,,,,,18015,3102524,6116465,0.005806563,11,0,1,3,1,,,,,,,,1981,広島県広島市,3401,党事務局長［歴］幸福の科学部長▽東北大,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19596,Happiness Realization,1
HR,2014,河井美和子,Chugoku bloc,PR,幸福実現党,38,Other,0,0,No experience,1,Female,52,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,,0,0,0,2,0,0,Chugoku,90000,0,9,,,,,,,18015,3102524,6116465,0.005806563,11,0,2,3,2,,,,,,,,1962,新潟県上越市,1506,党山口県副代表▽幸福の科学職員▽県スケート連盟会長▽明星大,"religious org. employee, business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10954,Happiness Realization,0
HR,2014,東国幹,Hokkaido bloc,PR,自民党,1,LDP,0,0,No experience,0,Male,46,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,1,0,1,,1,1,0,1,0,0,Hokkaido,10000,0,1,,,,,,,744748,2499864,4547668,0.297915407,8,3,15,15,7,,,,,,,,1968,北海道上川郡風連町(現名寄市風連町),1,［元］道議▽会社役員［歴］衆院議員秘書▽旭川市議▽東海大,"municipal assembly, prefectural assembly, MP secretary, business executive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19729,LDP,1
HR,2014,清水誠一,Hokkaido bloc,PR,自民党,1,LDP,0,2,"Currently in office, 1 term",0,Male,65,60-69,1,Born inside district,0,High school,0,None,0,1,0,0,0,1,0,0,,1,1,0,2,1,0,Hokkaido,10000,3,1,,,,,,,744748,2499864,4547668,0.297915407,8,3,13,15,5,,,,,,,,1949,帯広市,111,党道副会長［歴］帯広市議▽道議▽党道幹事長▽帯広三条高,"business (executive), prefectural assembly, municipal assembly",1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15154,LDP,1
HR,2014,渡辺孝一,Hokkaido bloc,PR,自民党,1,LDP,3,2,"Currently in office, 1 term",0,Male,57,50-59,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,,0,0,1,2,2,0,Hokkaido,10000,3,1,,,,,,,744748,2499864,4547668,0.297915407,8,3,1,15,1,,,,,,,,1957,東京都,13,［元］岩見沢市長▽党道副会長［歴］歯科医師▽東日本学園大,"mayor, hospital president",0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17454,LDP,0
